Opportunity__c,External_Id__c,Product_Detail__C,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Media_Code__c
00663000004ly8qAAA,NordicOrderID:34672,Xaxis TV,2016-10-10 12:00:00,2016-12-18 12:00:00,156160,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Sojern Prospecting MIA to CPH,Video
00663000004ly4ZAAQ,NordicOrderID:34602,Xaxis TV,2016-10-31 12:00:00,2017-01-15 12:00:00,165001,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic buying - Skyscanner & Kayak,Video
00663000004ly7hAAA,NordicOrderID:39082,Xaxis TV,2016-11-17 12:00:00,2016-12-23 12:00:00,173357,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Unique as we are/Christmas version 1+2 Dynamic allocation K25-50 Desktop+Mobile Banner freq. 4-7,Video
00663000004ly8YAAQ,NordicOrderID:37577,Xaxis TV,2016-11-17 12:00:00,2016-12-30 12:00:00,173384,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,0% rente,Video
00663000004ly8CAAQ,NordicOrderID:34786,Xaxis TV,2016-10-24 12:00:00,2016-12-18 12:00:00,180000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,IP-retargeting,Video
00663000004ly88AAA,NordicOrderID:38412,Xaxis TV,2016-12-01 12:00:00,2017-01-15 12:00:00,180000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Kvinder 18-65,Video
00663000004Sv6FAAS,NordicOrderID:35587,Xaxis TV,2016-11-07 12:00:00,2016-11-30 12:00:00,184980,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic,Video
00663000004Sv6EAAS,NordicOrderID:35586,Xaxis TV,2016-12-01 12:00:00,2016-12-25 12:00:00,184981,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic,Video
00663000004ly8YAAQ,NordicOrderID:36042,Xaxis TV,2016-11-14 12:00:00,2016-12-30 12:00:00,185206,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,0% rente,Video
00663000004ly5yAAA,NordicOrderID:38298,Xaxis TV,2016-11-25 12:00:00,2016-12-22 12:00:00,193329,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"RON, Mobile ads",Video
00663000004ly7eAAA,NordicOrderID:34605,Xaxis TV,2016-10-21 12:00:00,2016-12-08 12:00:00,196435,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Targeted A25-34 + A25-44, behaviour, retargeting",Video
00663000004ly5dAAA,NordicOrderID:38293,Xaxis TV,2016-11-28 12:00:00,2016-12-11 12:00:00,200000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Audience segment: Miljo og Gron Energi,Video
00663000004ly7mAAA,NordicOrderID:38211,Xaxis Display,2016-08-01 12:00:00,2016-08-31 12:00:00,22143,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly4aAAA,NordicOrderID:35090,Xaxis TV,2016-11-01 12:00:00,2016-12-31 12:00:00,204000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic buying + retargeting,Video
00663000004TwquAAC,NordicOrderID:38228,Xaxis TV,2016-01-01 12:00:00,2016-01-31 12:00:00,235000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Februar 2016,Video
00663000004TwquAAC,NordicOrderID:38227,Xaxis TV,2016-02-01 12:00:00,2016-02-29 12:00:00,235000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Februar 2016,Video
00663000004ly68AAA,NordicOrderID:38384,Xaxis TV,2016-10-31 12:00:00,2016-12-31 12:00:00,250000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic - RON - Rest,Video
00663000004ly68AAA,NordicOrderID:38385,Xaxis TV,2016-10-31 12:00:00,2016-12-31 12:00:00,250000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic - RON - Rest,Video
00663000004Sx2wAAC,NordicOrderID:38218,Xaxis TV,2016-01-01 12:00:00,2020-01-01 12:00:00,257804,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,In-market (Premium/Reach),Video
00663000004ly8eAAA,NordicOrderID:38471,Xaxis TV,2016-12-01 12:00:00,2017-01-31 12:00:00,264360,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004Sx4nAAC,NordicOrderID:33311,Xaxis TV,2016-10-31 12:00:00,2016-11-20 12:00:00,274000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Spor 3: Mobil ejerksab & cubes,Video
00663000004ly51AAA,NordicOrderID:35497,Xaxis TV,2016-11-07 12:00:00,2016-12-22 12:00:00,291200,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Video
00663000004ly7VAAQ,NordicOrderID:38285,Xaxis TV,2016-11-07 12:00:00,2017-01-31 12:00:00,400000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Video - Reach,Video
00663000004ly6AAAQ,NordicOrderID:35570,Xaxis TV,2016-11-21 12:00:00,2016-12-18 12:00:00,407729,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Display - Mobile Cube,Video
00663000004SxD6AAK,NordicOrderID:38224,Xaxis TV,2016-04-01 12:00:00,2016-12-31 12:00:00,420561,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Re-targeeting Scandlines.dk",Video
00663000004ly8BAAQ,NordicOrderID:38326,Xaxis TV,2016-11-24 12:00:00,2017-01-01 12:00:00,422000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis uden YT,Video
00663000004ly7fAAA,NordicOrderID:38030,Xaxis TV,2016-11-21 12:00:00,2016-12-31 12:00:00,424800,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Global retargeting,Video
00663000004Sx33AAC,NordicOrderID:35780,Xaxis TV,2016-01-01 12:00:00,2020-01-01 12:00:00,432015,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RT og BT Kitchen,Video
00663000004ly68AAA,NordicOrderID:38386,Xaxis TV,2016-10-31 12:00:00,2016-12-31 12:00:00,472600,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic - RON - Rest,Video
00663000004Sx3FAAS,NordicOrderID:37431,Xaxis TV,2016-01-01 12:00:00,2020-01-01 12:00:00,491030,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RT og BT Kitchen,Video
00663000004ly4ZAAQ,NordicOrderID:33389,Xaxis TV,2016-10-31 12:00:00,2017-01-15 12:00:00,694000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic buying - Skyscanner & Kayak,Video
00663000004Sx34AAC,NordicOrderID:38194,Xaxis TV,2016-01-01 12:00:00,2020-01-01 12:00:00,1183212,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,BT og RT Kitchen,Video
00663000004SxD1AAK,NordicOrderID:38512,Xaxis TV,2016-02-01 12:00:00,2016-12-31 12:00:00,1210000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Retargeting/Behavioral targeting Desktop/tablet",Video
00663000004ly6bAAA,NordicOrderID:38127,Xaxis Display,2016-11-24 12:00:00,2016-12-04 12:00:00,540,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly6aAAA,NordicOrderID:36283,Xaxis Display,2016-11-18 12:00:00,2017-01-29 12:00:00,1800,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly71AAA,NordicOrderID:34826,Xaxis Mobile,2016-10-20 12:00:00,2016-11-20 12:00:00,4200,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Tvillingar utifran sitebeteende IKEA.se,Mobile
00663000004ly70AAA,NordicOrderID:34830,Xaxis Display,2016-10-20 12:00:00,2016-11-20 12:00:00,4200,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Tvillingar utifran sitebeteende IKEA.se,Display
00663000004ly6ZAAQ,NordicOrderID:34604,Xaxis Mobile,2016-10-24 12:00:00,2016-11-27 12:00:00,5000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,"BT (Automotive), Demo (A30-65)",Mobile
00663000004ly6YAAQ,NordicOrderID:34603,Xaxis Display,2016-10-24 12:00:00,2016-11-27 12:00:00,5000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,"BT (Automotive), Demo (A30-65)",Display
00663000004ly75AAA,NordicOrderID:34824,Xaxis Mobile,2016-10-20 12:00:00,2016-11-20 12:00:00,5600,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Tvillingar utifran sitebeteende IKEA.se,Mobile
00663000004ly74AAA,NordicOrderID:34828,Xaxis Display,2016-10-20 12:00:00,2016-11-20 12:00:00,5600,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Tvillingar utifran sitebeteende IKEA.se,Display
00663000004ly6bAAA,NordicOrderID:38126,Xaxis Display,2016-11-24 12:00:00,2016-12-04 12:00:00,6953,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7jAAA,NordicOrderID:35580,Xaxis Display,2016-11-01 12:00:00,2016-11-30 12:00:00,10000,Light Reaction SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7iAAA,NordicOrderID:38840,Xaxis Display,2016-12-01 12:00:00,2016-12-31 12:00:00,10000,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5XAAQ,NordicOrderID:38742,Xaxis Mobile,2016-12-02 12:00:00,2016-12-31 12:00:00,10000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,RON RT,Mobile
00663000004ly73AAA,NordicOrderID:34823,Xaxis Mobile,2016-10-20 12:00:00,2016-11-20 12:00:00,11200,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Tvillingar utifran sitebeteende IKEA.se,Mobile
00663000004ly72AAA,NordicOrderID:34827,Xaxis Display,2016-10-20 12:00:00,2016-11-20 12:00:00,11200,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Tvillingar utifran sitebeteende IKEA.se,Display
00663000004ly7qAAA,NordicOrderID:36280,Xaxis Display,2016-11-21 12:00:00,2016-12-11 12:00:00,12500,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly77AAA,NordicOrderID:34825,Xaxis Mobile,2016-10-20 12:00:00,2016-11-20 12:00:00,14000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Tvillingar utifran sitebeteende IKEA.se,Mobile
00663000004ly76AAA,NordicOrderID:34829,Xaxis Display,2016-10-20 12:00:00,2016-11-20 12:00:00,14000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Tvillingar utifran sitebeteende IKEA.se,Display
00663000004ly5HAAQ,NordicOrderID:38292,Xaxis Display,2016-11-14 12:00:00,2016-12-31 12:00:00,15000,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,"Desktop - Webblasare med kurdiska, somaliska och arabiska sprakinstallningar",Display
00663000004ly67AAA,NordicOrderID:38331,Xaxis Mobile,2017-01-02 12:00:00,2017-04-02 12:00:00,17000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly7jAAA,NordicOrderID:35581,Xaxis Display,2016-11-01 12:00:00,2016-11-30 12:00:00,20000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly8SAAQ,NordicOrderID:35486,Xaxis Mobile,2016-11-04 12:00:00,2016-11-04 12:00:00,20000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly8SAAQ,NordicOrderID:35485,Xaxis Display,2016-11-04 12:00:00,2016-11-04 12:00:00,20000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly6qAAA,NordicOrderID:36322,Xaxis Mobile,2016-11-21 12:00:00,2016-12-31 12:00:00,20000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly7iAAA,NordicOrderID:38841,Xaxis Display,2016-12-01 12:00:00,2016-12-31 12:00:00,20000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5hAAA,NordicOrderID:34694,Xaxis Display,2016-12-28 12:00:00,2017-01-08 12:00:00,20000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7mAAA,NordicOrderID:38212,Xaxis Display,2016-09-01 12:00:00,2016-09-30 12:00:00,22143,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5mAAA,NordicOrderID:38721,Xaxis Display,2016-12-01 12:00:00,2016-12-31 12:00:00,24600,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,RON,Display
00663000004ly5mAAA,NordicOrderID:38722,Xaxis Display,2016-12-01 12:00:00,2016-12-31 12:00:00,24600,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,RON,Display
00663000004ly5mAAA,NordicOrderID:38723,Xaxis Mobile,2016-12-01 12:00:00,2016-12-31 12:00:00,24600,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,RON,Mobile
00663000004ly5mAAA,NordicOrderID:38724,Xaxis Mobile,2016-12-01 12:00:00,2016-12-31 12:00:00,24600,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,RON,Mobile
00663000004ly7lAAA,NordicOrderID:33529,Xaxis Display,2016-10-24 12:00:00,2016-11-27 12:00:00,24768,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7gAAA,NordicOrderID:35062,Xaxis Mobile,2016-11-07 12:00:00,2016-11-20 12:00:00,25000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,BT+ LL + RT,Mobile
00663000004ly7lAAA,NordicOrderID:33530,Xaxis Display,2016-10-24 12:00:00,2016-11-27 12:00:00,26000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7pAAA,NordicOrderID:36044,Xaxis Display,2016-11-21 12:00:00,2016-11-27 12:00:00,28000,Light Reaction SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Look a like,Display
00663000004ly5KAAQ,NordicOrderID:34895,Xaxis Display,2016-11-07 12:00:00,2016-11-28 12:00:00,29155,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5JAAQ,NordicOrderID:38305,Xaxis Mobile,2016-12-02 12:00:00,2016-12-23 12:00:00,29155,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly6pAAA,NordicOrderID:36325,Xaxis Mobile,2016-11-21 12:00:00,2016-12-31 12:00:00,30000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly5MAAQ,NordicOrderID:33375,Xaxis Display,2016-11-28 12:00:00,2016-11-28 12:00:00,30000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Cyper Monday,Display
00663000004ly53AAA,NordicOrderID:35564,Xaxis Display,2016-12-05 12:00:00,2016-12-25 12:00:00,30000,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,BT + LL + RT sunfleet.com,Display
00663000004ly5hAAA,NordicOrderID:34695,Xaxis Mobile,2016-12-28 12:00:00,2017-01-08 12:00:00,30000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly8IAAQ,NordicOrderID:35052,Xaxis Display,2016-11-01 12:00:00,2016-11-30 12:00:00,31450,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5gAAA,NordicOrderID:34692,Xaxis Display,2016-11-24 12:00:00,2016-11-25 12:00:00,31500,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5fAAA,NordicOrderID:36045,Xaxis TV,2016-11-16 12:00:00,2016-11-26 12:00:00,33750,Xaxis SE - Display WebTV,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,"Utvalda stader, se i separat mail",Video
00663000004ly6nAAA,NordicOrderID:36321,Xaxis Mobile,2016-11-21 12:00:00,2016-12-31 12:00:00,33767,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly5gAAA,NordicOrderID:34693,Xaxis Mobile,2016-11-24 12:00:00,2016-11-25 12:00:00,35000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly6gAAA,NordicOrderID:38365,Xaxis Mobile,2016-11-28 12:00:00,2016-12-18 12:00:00,35000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly7IAAQ,NordicOrderID:38764,Xaxis Display,2016-12-03 12:00:00,2016-12-24 12:00:00,35000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Run of network,Display
00663000004ly6uAAA,NordicOrderID:38186,Xaxis TV,2016-11-28 12:00:00,2016-12-11 12:00:00,35577,Xaxis SE - Display WebTV,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Video
00663000004ly6mAAA,NordicOrderID:36323,Xaxis Display,2016-11-21 12:00:00,2016-12-31 12:00:00,36000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly7lAAA,NordicOrderID:33527,Xaxis Mobile,2016-10-24 12:00:00,2016-11-27 12:00:00,37153,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly6kAAA,NordicOrderID:36318,Xaxis Display,2016-11-20 12:00:00,2016-12-29 12:00:00,37500,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Desktop,Display
00663000004ly6lAAA,NordicOrderID:36319,Xaxis Mobile,2016-11-20 12:00:00,2016-12-29 12:00:00,37500,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Mobilt,Mobile
00663000004ly6VAAQ,NordicOrderID:38011,Xaxis Mobile,2016-11-21 12:00:00,2016-12-11 12:00:00,38000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
,NordicOrderID:39079,Xaxis Mobile,2016-12-07 12:00:00,2016-12-24 12:00:00,38400,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,"320x320, 320x160",Mobile
00663000004ly7lAAA,NordicOrderID:33528,Xaxis Mobile,2016-10-24 12:00:00,2016-11-27 12:00:00,39000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly4vAAA,NordicOrderID:35180,Xaxis Display,2016-11-01 12:00:00,2017-01-01 12:00:00,39375,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly4xAAA,NordicOrderID:35182,Xaxis Display,2016-11-01 12:00:00,2017-01-01 12:00:00,39375,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5AAAQ,NordicOrderID:36018,Xaxis Display,2016-11-15 12:00:00,2017-01-10 12:00:00,40000,Light Reaction SE - DCO Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly8UAAQ,NordicOrderID:34669,Xaxis Display,2016-12-08 12:00:00,2016-12-22 12:00:00,40000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly6fAAA,NordicOrderID:38366,Xaxis Display,2016-11-28 12:00:00,2016-12-18 12:00:00,42000,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly5KAAQ,NordicOrderID:34896,Xaxis Mobile,2016-11-07 12:00:00,2016-11-28 12:00:00,43732,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly5JAAQ,NordicOrderID:38304,Xaxis Display,2016-12-02 12:00:00,2016-12-23 12:00:00,43732,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly4wAAA,NordicOrderID:35181,Xaxis Mobile,2016-11-01 12:00:00,2017-01-01 12:00:00,43750,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly4yAAA,NordicOrderID:35183,Xaxis Mobile,2016-11-01 12:00:00,2017-01-01 12:00:00,43750,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly7BAAQ,NordicOrderID:34607,Xaxis Display,2016-10-27 12:00:00,2016-12-17 12:00:00,44188,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly8vAAA,NordicOrderID:34680,Xaxis Mobile,2016-11-07 12:00:00,2016-12-11 12:00:00,45000,Xaxis SE - Mobile,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Mobile
00663000004ly7HAAQ,NordicOrderID:38763,Xaxis Display,2016-12-03 12:00:00,2016-12-24 12:00:00,45000,Light Reaction SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,Run of network,Display
00663000004ly6VAAQ,NordicOrderID:38012,Xaxis Display,2016-11-21 12:00:00,2016-12-11 12:00:00,48000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Display
00663000004ly8LAAQ,NordicOrderID:38836,Xaxis Display,2016-12-01 12:00:00,2016-12-31 12:00:00,49500,Xaxis SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,"RON, Branding Weekly",Display
00663000004ly8MAAQ,NordicOrderID:34922,Xaxis Display,2016-10-31 12:00:00,2017-01-01 12:00:00,50000,Light Reaction SE - Display,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,BT & RT,Display
00663000004ly8QAAQ,NordicOrderID:35177,Xaxis TV,2016-11-07 12:00:00,2016-11-20 12:00:00,50000,Xaxis SE - Display WebTV,Net Cost (Calc Margin),MediaTrader,012i0000001EB0wAAG,0,Externally Managed,Triggers,,Video
